fecha,nombre_producto,precio_dia,precio_regular
2022-05-24,Acondicionador Bomba De Nutrición Sedal Bot 650 Ml ,435.62,435.62
2022-05-24,Aceite Oliva Extra Virgen NATURA Intenso Lata 500 Ml ,729.6,729.6
2022-05-24,Acondicionador Para Niños SUAVE Frutilla Glamorosa 350 Ml ,280.31,280.31
2022-05-24,P.Higienico X4 Rollo 100 C Higienol Paq 40 M2 ,429.99,429.99
2022-05-24,Harina 0000 Ultra Refinada Pureza Paq 1 Kgm ,138.9,138.9
2022-05-24,Servilletas SUSSEX Ultramax 30x30 Paquete 150 Unidades ,138.99,138.99
2022-05-24,Te . Rosamonte Cja 50 Uni ,165.0,165.0
2022-05-24,Manteca TONADITA Baja En Lactosa 200 Gr ,214.25,214.25
2022-05-24,Crema Dental COLGATE Sensitive Pro-Alivio 50g ,237.99,237.99
2022-05-24,Provenzal LA PARMESANA Paquete 25 Gr ,54.87,54.87
2022-05-24,Premezcla Para Tapas De Alfajores Maizena Paq 400 Grm ,364.31,364.31
2022-05-24,Gaseosa PEPSI Light Black Botella 1.5 L  ,140.16,140.16
2022-05-24,Yerba Mate Suave PLAYADITO 500 Gr ,346.04,346.04
2022-05-24,Milanesa Soja T.Casero Granja Del Paq 330 Grm ,224.09,224.09
2022-05-24,Arroz Koshihikari Dos Hermanos Sushi Rice Paquete 500 Gr ,182.0,182.0
2022-05-24,Limpiador Líquido CIF Baño Biodegradable 500 Ml Gatillo ,246.99,246.99
2022-05-24,Arroz Carnaroli  GALLO   Risotto A La Española Caja 240 Gr ,297.5,297.5
2022-05-24,Gall.Rellena . OPERA Paq 92 Grm ,61.74,61.74
2022-05-24,Harina De Trigo CHACABUCO Leudante Paquete 1 Kg ,130.69,130.69
2022-05-24,Yerba Mate 4 Flex Taragui 1 Kg ,639.9,639.9
2022-05-24,Acondicionador Hidratación Aguacate Y Argán Algabo Doy 300 Ml ,129.99,129.99
2022-05-24,Jabón Líquido Ropa Fina ALA Camellito Lavado A Mano 450 Ml ,216.99,216.99
2022-05-24,Huevo Color Maple X 30 Uni 30 Uni ,732.0,732.0
2022-05-24,Bolsas De Residuos TASK 45 X 60 Cm 20 U. Pequeña Multiuso ,269.99,269.99
2022-05-24,Arroz Largo Fino LUCCHETTI Estuche X1 Kg ,180.0,180.0
2022-05-24,Yerba Mate Manzanilla Cruz De Mal Paq 500 Grm ,240.9,240.9
2022-05-24,Crema Corporal St. Ives Avena Y Karité 350 Ml ,384.99,384.99
2022-05-24,LA SERENISIMA 100% Vegetal Almendra 1l ,400.1,400.1
2022-05-24,Lavandina Ayudín Clásica Botella 4 Lts ,433.99,433.99
2022-05-24,Milanesas Soja Lucchetti X 290 Grm ,178.68,178.68
2022-05-24,Cacao En Polvo Nesquik X 150gr ,105.28,105.28
2022-05-24,Silk Almendra Con Chocolate 946 Ml ,299.2,299.2
2022-05-24,Agua Con Gas . Benedictino Bot 1.5 Ltr ,75.1,75.1
2022-05-24,Tap.Empanada Hojaldre Mendia Fwp 520 Grm ,166.0,166.0
2022-05-24,PROCENEX Limpiador Líquido Para Pisos Marina 5l ,721.99,721.99
2022-05-24,Coffee-Mate Liviano X 170gr ,381.85,381.85
2022-05-24,Premezcla Hummus Instantáneo NATURAL POP Paq 100 Grm ,172.0,172.0
2022-05-24,Sal Entrefina Para Parrilla CELUSAL Paq 500 Grm ,74.96,74.96
2022-05-24,Medallones BURGER SWIFT   4 Uni X 69 Gr   ,219.9,219.9
2022-05-24,Pure De Tomate COTO Con Orégano Tetrabrik 520 Gr ,79.0,79.0
2022-05-24,Supremas Sin Piel X Uni (960 Gr) Refrigerados ,797.63,797.63
2022-05-24,Zapallo Anco X Kg ,54.9,54.9
2022-05-24,Mermelada Emeth Maracuya Fra 454 Grm ,330.7,330.7
2022-05-24,Galletitas Crackers Clásicas Express Paq 101 Grm ,78.99,78.99
2022-05-24,Miel Orgánica Premi Yunga Andin Fra 470 Grm ,799.0,799.0
2022-05-24,Limpiador En Crema Cif Limón Multiuso 250 Ml ,107.99,107.99
2022-05-24,Queso Crema LA PAULINA Tradicional 290 Gr ,192.44,192.44
2022-05-24,Galletitas Dulces Anillos Vainilla 9 De Oro Paq 380 Grm ,160.0,160.0
2022-05-24,"Crema HINDS Cuerpo Hidratante Piel Normal Vit, Alo Bot 350m ",396.09,396.09
2022-05-24,Batata Americana   Xkg 1 Kgm ,68.9,68.9
2022-05-24,Shampoo Detox C/Bio Pr Plusbelle Bot 1000 Ml ,326.99,326.99
2022-05-24,Sopapa De Goma X-LIMP Negra Con Cabo 1 Uni ,271.99,271.99
2022-05-24,Choclo Amarillo   Xkg ,149.0,149.0
2022-05-24,Mermelada Durazno ESNAOLA Fra 454 Grm ,247.95,247.95
2022-05-24,Hamburguesa Carne Vacuna X Swift Cja 276 Grm ,276.0,276.0
2022-05-25,Alfajor Terrabusi Chocolate 50 Gr X 1 Uni ,91.99,91.99
2022-05-25,Cerveza Cautiva Rubia Salta Ret Bot 1 L ,300.0,300.0
2022-05-25,Queso Untable Tentaciones 4  Tholem Pot 190 Grm ,175.8,175.8
2022-05-25,Toallitas Desinfectantes AYUDÍN Limón Flowpack 24 Un ,232.99,232.99
2022-05-25,Endulzante Clásico Forte Hileret Bot 500 Ml ,388.73,388.73
2022-05-25,Bebida Vegetal Granola La Serenisima Ttb 1 Ltr ,400.1,400.1
2022-05-25,Limpiador Líquido CIF Baño Biodegradable 500 Ml Gatillo ,246.99,246.99
2022-05-25,Galletitas Maná Livianas Dulces Vainilla X3 Uni Paq 393 Grm ,160.49,160.49
2022-05-25,Pan Blanco . Bimbo Bsa 550 Grm ,405.99,405.99
2022-05-25,Enjuague Bucal COLGATE Plax Fresh Mint 250ml ,376.99,376.99
2022-05-25,Pepas DON SATUR Bsa 300 Grm ,149.99,149.99
2022-05-25,Gall.Rellena . Rumba Paq 336 Grm ,231.99,231.99
2022-05-25,Gomitas Tiburoncitos Frutti Gelatin Bol 30 Grm ,50.49,50.49
2022-05-25,Jabón Líquido Ropa Fina ALA Camellito Lavado A Mano 450 Ml ,216.99,216.99
2022-05-25,Aceite Oliva Extra Virgen S Cocinero Bot 500 Ml ,820.9,820.9
2022-05-25,Mermelada Ciruela Arcor Fra 454 Grm ,136.74,136.74
2022-05-25,Avena Tradicional Quaker Cja 760 Grm ,486.99,486.99
2022-05-25,Limon Comercia   Xkg ,89.0,89.0
2022-05-25,Lentejas LONQUIMAY Bolsa 400 Gr ,213.75,213.75
2022-05-25,Ciruela X Kg ,299.0,299.0
2022-05-25,Limpiador De Baño LYSOFORM Líquido Gatillo 500ml ,280.99,280.99
2022-05-25,Musli Cereales Mzana Kellogg-S Cja 270 Grm ,388.99,388.99
2022-05-25,Garbanzo . Terrasana Bsa 500 Grm ,499.0,499.0
2022-05-25,Arveja Seca/Rem INCA Lat 350 Gr ,64.29,64.29
2022-05-25,Papa Blanca .   Xkg ,99.9,99.9
2022-05-25,Aji Picante -   Xkg ,599.0,599.0
2022-05-25,Chorizo Fco Bombon Fridevi . 1 Kgm ,789.9,789.9
2022-05-25,Colonia Para Niños MUJERCITAS Cja 80ml ,819.99,819.99
2022-05-25,Acondicionador Oil Repair 3 Recarga Nutritiva Garnier Fructis Bot 650 Ml ,727.99,727.99
2022-05-25,Galletitas Crackers Clásicas MEDIA TARDE Pack Familiar X3 Unidades Paq 315 Grm ,173.49,173.49
2022-05-25,Queso Blanco Clásico Tregar Pot 290 Grm ,246.4,246.4
2022-05-25,Gall.Rellena Chocolat MELBA Paq 360 Grm ,262.99,262.99
2022-05-25,Alitas X Uni (455 Gr) ,77.37,77.37
2022-05-25,Lavandina Ayudín Clásica Botella 4 Lts ,433.99,433.99
2022-05-25,Mermelada Ciruela Emeth Frasco 454 Gr ,268.9,268.9
2022-05-25,Mostaza NATURA Pouch 250 Gr ,99.0,99.0
2022-05-25,Mayonesa Danica Pou 250 Ml ,86.04,86.04
2022-05-25,Bolsas De Polietileno TRASH 45 X 60 Cm 30 U. Multiuso ,375.99,375.99
2022-05-25,Acondicionador Bomba De Nutrición Sedal Bot 650 Ml ,435.62,435.62
2022-05-25,Harina De Trigo BLANCAFLOR  0000 Paquete 1 Kg ,132.9,132.9
2022-05-25,Yerba Mate AMANDA Paquete 500 Gr ,198.19,198.19
2022-05-25,Roast Beef Estancias Coto X KG ,849.9,849.9
2022-05-25,Servilletas CAMPANITA Soft 33x33 Paq 70 Uni ,77.99,77.99
2022-05-25,Huevo Blanco Grand Maple X 30 Uni 30 Uni ,584.0,584.0
2022-05-25,Cacao Granulado Chocolino Paq 800 Grm ,562.8,562.8
2022-05-25,Te Chai La Virginia Cja 40 Grm ,130.65,130.65
2022-05-25,Crema Corporal Más Hidratación Villeneuve Bot 250 Ml ,292.99,292.99
2022-05-25,Vino Tinto . RESERO Ttb 1 Ltr ,203.54,203.54
2022-05-25,Variedad Surtidas Terrabusi Paq 390 Grm ,258.99,258.99
2022-05-25,Agua Con Gas . Benedictino Bot 1.5 Ltr ,75.1,75.1
2022-05-25,Ketchup Hellmann'S Regular 250 G Doypack ,146.42,146.42
2022-05-25,Sh. P/Bebe Extra Suave Algabo Bot 444 Ml ,169.0,169.0
2022-05-25,"Gaseosa SPRITE Lima-Limón 1,5 Lt ",146.1,146.1
2022-05-25,Garbanzos Morixe Paq 400 Grm ,158.0,158.0
2022-05-25,Arroz Largo Fino GALLO Versátil Paquete 1 Kg ,121.0,121.0
2022-05-25,Arroz Carnaroli  GALLO   Risotto A La Española Caja 240 Gr ,297.5,297.5
2022-05-25,Limpiador ECOVITA Baño Doy 500 Ml ,124.99,124.99
2022-05-25,Aceto Balsamico Reducción Enrico Baronese Bot 375 Cmq ,169.0,169.0
2022-05-25,Aceite Soja  SOJOLA   Botella 900 Ml ,147.03,147.03
2022-05-25,Crema Dental SENSODYNE Blanqueador Extra Fresh Pomo 50 Gr ,350.99,350.99
2022-05-25,Huevo Blanco Grand . Cja 12 Uni ,281.0,281.0
2022-05-25,Shampoo PLUSBELLE Hidratación Botella 1000 Ml ,148.08,148.08
2022-05-25,Limpiador Líquido Multisuperficies GLADE Campos De Lavanda Botella 1.8l ,236.99,236.99
2022-05-25,Variedad Surtidas Terrabusi Paq 170 Grm ,114.99,114.99
2022-05-25,Dulce De Batata Arcor Cja 500 Grm ,259.0,259.0
2022-05-25,Bizcochos Dulces Gallo Snack Bsa 50 Grm ,95.99,95.99
2022-05-25,Desodorante De Ambiente Harmony Glade Aer 360 Cmq ,232.99,232.99
2022-05-25,Acondicionador Dove Ritual De Reparación Coco Y Cúrcuma 750 Ml ,820.99,820.99
2022-05-25,Mayonesa Danica Pou 500 Ml ,161.37,161.37
2022-05-25,Té Hierbas Digestivas CACHAMAI Caja 20 Saquitos ,134.65,134.65
2022-05-25,Fid.Semolin C/Hvo Nido N°2 308 Paq 500 Grm ,195.01,195.01
2022-05-25,Supremas Sin Piel X Uni (960 Gr) Refrigerados ,797.63,797.63
2022-05-25,Manteca TONADITA Baja En Lactosa 200 Gr ,214.25,214.25
2022-05-25,Sal Entrefina Para Parrilla CELUSAL Paq 500 Grm ,74.96,74.96
2022-05-25,Toallitas Desinfectantes Ayudín Limón Doypack 35 Un ,320.99,320.99
2022-05-25,"Gaseosa Schweppes Sin Azúcares Pomelo 2,25 Lt ",213.91,213.91
2022-05-25,Medallones BURGER SWIFT   4 Uni X 69 Gr   ,219.9,219.9
2022-05-25,Hamburguesa Carne Vacuna X Swift Cja 276 Grm ,276.0,276.0
2022-05-25,Yerba Mate Hierbas Serran CHAMIGO Paq 500 Grm ,222.9,222.9
2022-05-25,Shampoo Para Niños Johnsons Hidratación Intensa X 200 Ml. ,368.99,368.99
2022-05-25,Yogur Bebible Entero Vainilla Lechelita Sch 900 Grm ,136.0,136.0
2022-05-25,Servilletas SUSSEX Ultramax 30x30 Paquete 150 Unidades ,138.99,138.99
2022-05-25,Cepillo Dental Infantil Suste 2life Paq 1 Uni ,65.95,65.95
2022-05-25,Pan Blanco Fargo Rodajas Finas Bsa 560 Grm ,260.2,260.2
2022-05-25,Galletitas . Criollitas Paq 300 Grm ,127.99,127.99
2022-05-25,Toallitas Desinfectantes Ayudín Fresco Flowpack 24 Un ,233.99,233.99
2022-05-25,Pure De Fruta Manzana Zummy Pou 90 Grm ,91.5,91.5
2022-05-25,Endulzante Sweet Forte Hileret Bot 400 Ml ,438.0,438.0
2022-05-25,Leche Entera 3% Tenor Graso Lechelita Sch 1 Ltr ,103.0,103.0
2022-05-25,Galletitas PEPITOS 357g ,352.99,352.99
2022-05-25,Banda Depilat. Axilas/Area Bi Veet Cja 16 Uni ,832.99,832.99
2022-05-25,Milanesas Soja X4 Lucchetti Paq 560 Grm ,482.0,482.0
2022-05-25,"Gaseosa Coca-Cola Sabor Original 2,5 Lt ",173.79,173.79
2022-05-25,Salsa Barbacoa LA PARMESANA Pet 300 Gr ,124.3,124.3
2022-05-25,Agua Mineralizada Artificialmente Con Gas Bajo En Sodio Cellier 2 L ,77.65,77.65
2022-05-25,"Crema HINDS Cuerpo Hidratante Piel Normal Vit, Alo Bot 350m ",396.09,396.09
2022-05-25,Cappuccino Dulce De Leche La Virginia Pou 155 Grm ,310.9,310.9
2022-05-25,PROCENEX Limpiador Líquido Para Pisos Marina 5l ,721.99,721.99
2022-05-25,Comino Molido Alicante Sob 25 Grm ,89.7,89.7
2022-05-25,Yogur Bebible Parcialmente Descremado Frutilla Tregar Sch 1 Kgm ,183.8,183.8
2022-05-25,Silk Almendra Con Chocolate 946 Ml ,299.2,299.2
2022-05-25,Queso Casancrem Entero 200 Gr ,192.26,192.26
2022-05-25,Agua Mineral Natural De Manantial ALVURA 2.25 L ,100.0,100.0
2022-05-25,Poroto Negro Terrasana Bsa 500 Grm ,499.0,499.0
2022-05-25,Pollo Congelado X Kg ,269.9,269.9
2022-05-25,Oregano LA PARMESANA   Sobre 50 Gr ,114.5,114.5
2022-05-25,Cer.Skarchit . Granix Bsa 240 Grm ,166.99,166.99
2022-05-25,Shampoo Suave Manzanilla Rubios 930 Ml ,263.99,263.99
2022-05-25,Lavavajillas Bio Act.Lima Cif Bot 500 Ml ,288.99,288.99
2022-05-25,Cera Depilatoria Vegetal MILLEFIORI Lat 200 Grm ,566.99,566.99
2022-05-25,Huevo Color Grande El Ombu Cja 12 Uni ,369.0,369.0
2022-05-25,Mostaza NATURA Pouch 500 Gr ,140.86,140.86
2022-05-25,Queso Crema Light La Serenisima Pot 290 Grm ,180.0,180.0
2022-05-25,Premezcla Hummus Instantáneo NATURAL POP Paq 100 Grm ,172.0,172.0
2022-05-25,Mermelada Dietética Arandano Con Stevia Cuartocreciente Fra 300 Grm ,531.19,531.19
2022-05-25,Toallitas Húmedas Baby Dove Humectación Enriquecida 50 Unidades ,498.99,498.99
2022-05-25,Gall.Dulces Anillos Terrabusi Paq 300 Grm ,190.99,190.99
2022-05-25,"Agua Saborizada AQUARIUS Pera 1,5 Lt ",163.62,163.62
2022-05-25,Pure De Tomate SALSATI Tetrabrik 520 Gr ,77.54,77.54
2022-05-25,Mostachol LUCCHETTI     Paquete 500 Gr ,110.11,110.11
2022-05-25,Harina Leudante Cañuelas Paq 1 Kgm ,119.2,119.2
2022-05-25,Condimento P/Tucos Y Guisos Alicante Sob 25 Grm ,82.65,82.65
2022-05-25,Salsa Chimichurri VANOLI Picante Pet 350 Gr ,144.56,144.56
2022-05-25,Pure De Tomate LA CAMPAGNOLA Tetrabrik 520 Gr ,77.24,77.24
2022-05-25,Desod. Ambiente Espiritu Play POETT Aer 360 Ml ,227.99,227.99
2022-05-25,PROCENEX Limpiador De Vidrios Repuesto 420ml ,89.79,89.79
2022-05-25,Leche Entera Larga Vida Alimenta Ttb 1 Ltr ,87.73,87.73
2022-05-25,Mayonesa NATURA Pouch 950 Gr ,273.08,273.08
2022-05-25,Crema Depil. Piel Sensible VEET Est 100 Ml ,814.99,814.99
2022-05-25,Arroz Koshihikari Dos Hermanos Sushi Rice Paquete 500 Gr ,182.0,182.0
2022-05-25,Atun Al Natural GOMES DA COSTA Lomo Lata 170 Gr ,239.0,239.0
2022-05-25,Mermelada Durazno ESNAOLA Fra 454 Grm ,247.95,247.95
2022-05-25,Condimento Para Pizza Alicante Sob 25 Grm ,83.9,83.9
2022-05-25,Vinagre Vino COTO Pet 1 Ltr ,146.07,146.07
2022-05-25,Jardinera INCA 350 Gr ,119.7,119.7
2022-05-25,Sopapa De Goma X-LIMP Negra Con Cabo 1 Uni ,271.99,271.99
2022-05-25,Lasagna Matarazzo Paq 400 Grm ,299.78,299.78
2022-05-25,Dce. Batata Con Chocolate . 1 Kgm ,269.0,269.0
2022-05-25,Tapa P/Pascualina . COTO Bol 400 Grm ,159.0,159.0
2022-05-25,Leche Multidefensas 0% LA SERENISIMA Sachet 1l ,147.75,147.75
2022-05-25,Aceite Oliva Extra Virgen NATURA Intenso Lata 500 Ml ,729.6,729.6
2022-05-25,Lentejón LA EGIPCIANA Selección Superior Bol 400 Grm ,239.23,239.23
2022-05-25,Agua De Mesa Nestle Bidón 6.3 L ,302.3,302.3
2022-05-25,Gomitas Frut/Gel Frutigelati Bsa 30 Grm ,50.49,50.49
2022-05-25,Choclo Amarillo   Xkg ,179.0,179.0
2022-05-25,Agua Saborizada Cellier Naranja Botella 1.5 L ,78.0,78.0
2022-05-25,Batata Americana   Xkg 1 Kgm ,68.9,68.9
2022-05-25,Anana Fizz Sin Alcohol Fiesta De Niños Bot 1 Ltr ,219.0,219.0
2022-05-25,Harina Trigo 000 Morixe Paq 1 Kgm ,76.07,76.07
2022-05-25,Acondicionador Hidratación Aguacate Y Argán Algabo Doy 300 Ml ,129.99,129.99
2022-05-25,Leche Protein La Serenisina Botella Larga Vida 1l ,186.45,186.45
2022-05-25,Queso Untable LA PAULINA Clásico 190 Gr ,140.01,140.01
2022-05-25,Te . Rosamonte Cja 50 Uni ,165.0,165.0
2022-05-25,Fideos Rigatti Al Huevo Don Vicente Paq 500 Grm ,219.04,219.04
2022-05-25,Gall.Rellena . OPERA Paq 92 Grm ,61.74,61.74
2022-05-25,Bolsas De Residuos TASK 45 X 60 Cm 20 U. Pequeña Multiuso ,269.99,269.99
2022-05-25,Café Instantáneo ARLISTAN Frasco 170 Gr ,416.09,416.09
2022-05-25,Gall.Avena Chip De Chocol Cachafaz Paq 225 Grm ,228.99,228.99
2022-05-25,Azucar Superior Real Ledesma Paq 1 Kgm ,143.0,143.0
2022-05-25,Penne Rigate MATARAZZO     Paquete 500 Gr ,135.83,135.83
2022-05-25,Agua Sin Gas . Ser Bot 2.25 Ltr ,89.51,89.51
2022-05-25,Mermelada Emeth Maracuya Fra 454 Grm ,330.7,330.7
2022-05-25,Harina Trigo 000 BLANCAFLOR 1 Kg ,83.31,83.31
2022-05-25,Cafe Instantaneo Suave La Virginia Fra 170 Grm ,556.75,556.75
2022-05-25,Salsa De Soja DOS ANCLAS   Botella 500 Ml ,504.95,504.95
2022-05-25,Edulcorante Clásico Chuker Bot 400 Ml ,365.71,365.71
2022-05-25,Galletitas Crackers Clásicas Express Paq 101 Grm ,78.99,78.99
2022-05-25,Cepillo Dental Colgate Extra Clean Medio 1unid ,110.1,110.1
2022-05-25,Tapa P/Pascualina Sin Tacc La Salteña Fwp 380 Grm ,335.0,335.0
2022-05-25,Brocoli X Kg ,299.0,299.0
2022-05-25,Harina 0000 Ultra Refinada Pureza Paq 1 Kgm ,138.9,138.9
2022-05-25,Gaseosa Coca-Cola Light 2 Lt ,134.55,134.55
2022-05-25,Crema De Calendula Bushi Bushi Cja 50 Grm ,670.99,670.99
2022-05-25,Huevo Color Maple X 30 Uni 30 Uni ,732.0,732.0
2022-05-25,Garbanzos LA CAMPAGNOLA 300 Gr ,114.93,114.93
2022-05-25,Manzana Red .   Xkg ,329.0,329.0
2022-05-25,Pasta Dental COLGATE Herbal 140g ,231.99,231.99
2022-05-25,Manzana Red Elegida X Kg ,349.0,349.0
2022-05-25,Mermelada Durazno Emeth Pote 420 Gr ,164.3,164.3
2022-05-25,Acondicionador Para Niños Suave Manzanilla Talentosa 350 Ml ,334.99,334.99
2022-05-25,Enjuague Bucal LISTERINE Cool 24hs X250ml ,403.99,403.99
2022-05-25,Canasta Líquida Para Inodoro GLADE I Love You Aparato + Repuesto 50ml ,363.99,363.99
2022-05-25,Cepillo Dental COLGATE Triple Acción Medio 2unid ,181.19,181.19
2022-05-25,Cerveza Red Schneider  Lata 473 CC ,134.9,134.9
2022-05-25,Yerba Mate Manzanilla Cruz De Mal Paq 500 Grm ,240.9,240.9
2022-05-25,Vino Blanco . Toro Ttb 1 Ltr ,240.0,240.0
2022-05-25,"Gaseosa Coca-Cola Light 1,5 Lt ",146.1,146.1
2022-05-25,Salsa 4 Quesos Alicante Sob 37 Grm ,152.45,152.45
2022-05-25,Avena Instantanea Quaker Cja 660 Grm ,504.99,504.99
2022-05-25,Cebolla A Granel X Kg ,159.0,159.0
2022-05-25,Te Frutilla La Virginia Est .04 Kgm ,120.4,120.4
2022-05-25,Shampoo Suave Lacio Antifrizz 930 Ml ,263.99,263.99
2022-05-25,Manzana.G.Smith .   Xkg ,339.0,339.0
2022-05-25,Naranja Comercial   Xkg ,64.9,64.9
2022-05-25,Suavizante Concentrado Vivere Intense Abrazo Apretado 1 L ,606.99,606.99
2022-05-25,Mermelada Arandanos EL BROCAL    Frasco 420 Gr ,724.9,724.9
2022-05-25,Toallitas Desinfectantes Ayudín Fresco Flowpack 36 Un ,332.99,332.99
2022-05-25,Ravioles Ricota Mendia Bsa 1 Kgm ,396.0,396.0
2022-05-25,Pure De Tomate ALCO   Tetrabrik 520 Gr ,92.9,92.9
2022-05-25,Albahaca La Parmesana Sob 20 Grm ,87.23,87.23
2022-05-25,Manteca Multivitaminas La Serenísima 200gr ,326.6,326.6
2022-05-25,Yerba Mate Suave PLAYADITO 500 Gr ,346.04,346.04
2022-05-25,Pata Muslo Con Piel X Uni (1.4 Kg) Refrigerados ,523.61,523.61
2022-05-25,Toallitas Húmedas Para Bebé Johnsons Hora Del Sueño X 96 Un. ,574.99,574.99
2022-05-25,"Gaseosa Mirinda Naranja Bot 1,5 Ltr ",91.09,91.09
2022-05-25,Filete De Merluza Despinado Fresco X Kg ,999.0,999.0
2022-05-25,Chocolate Shot Con Mani Paq 35 Grm ,106.99,106.99
2022-05-25,Anis En Granos Alicante Sob 25 Grm ,77.55,77.55
2022-05-25,Servilletas Familiares X 1 Sussex Paq 140 Uni ,298.99,298.99
2022-05-25,Leche Larga Vida Descremada CIUDAD DEL LAGO Ttb 1 L ,115.0,115.0
2022-05-25,Milanesa Soja Tipo Casero X Granja Del Paq 660 Grm ,584.0,584.0
2022-05-25,Bolsas De Residuos TASK 50 X 70 Cm 20 U. Multiuso ,392.99,392.99
2022-05-25,Edulcorante Con Stevia CHUKER Bot 200 Ml ,329.43,329.43
2022-05-25,Lavandina AYUDÍN Clásica 2 L ,228.99,228.99
2022-05-25,Alfajor Bon O Bon  40 Gr X 1 Uni ,85.99,85.99
2022-05-25,Tap.Empanada Horno Ciudad Del Lago Bsa 300 Grm ,112.0,112.0
2022-05-25,Chocolate Arcor Chocolate Cja 25 Grm ,66.99,66.99
2022-05-25,LA SERENISIMA 100% Vegetal Almendra 1l ,400.1,400.1
2022-05-25,Tap.Empanada Hojaldre Mendia Fwp 520 Grm ,185.0,185.0
2022-05-25,Cafe Instantaneo Suave Y Espumoso Arlistan Fra 170 Grm ,735.0,735.0
2022-05-25,Crema Corporal Hiratación Profunda Villeneuve Bot 400 Ml ,385.99,385.99
2022-05-25,Limpia Inodoros Desinfectante LYSOFORM Gel Active Power Lavanda 500ml ,332.99,332.99
2022-05-25,Pinza Para Depilar TAO Decorada Paq 1 Uni ,167.99,167.99
2022-05-25,Bondiola De Cerdo Finas Hierbas X KG ,939.9,939.9
2022-05-25,Pure De Tomate COTO Con Orégano Tetrabrik 520 Gr ,94.0,94.0
2022-05-25,Fid.Semolin C/Hvo Nido Nº3 308 Paq 500 Grm ,198.9,198.9
2022-05-25,Poroto  CIUDAD DEL LAGO De Soja Lata 350 Gr ,66.99,66.99
2022-05-25,Zapallo Anco X Kg ,54.9,54.9
2022-05-25,Mermelada Light Frutilla ESNAOLA Fra 390 Grm ,315.45,315.45
2022-05-25,Crema Corporal Dove Nutrición Esencial 200 Ml ,308.99,308.99
2022-05-25,Papel Higiénico HIGIENOL Max Hoja Simple Panal Paq 4 Unid X 80 Mts C/U ,476.99,476.99
2022-05-25,Desinfectante Amanecer De Mo Odex Aer 360 Ml ,232.99,232.99
2022-05-25,Limpiador Baño Bio Active Cif Gat 500 Ml ,249.99,249.99
2022-05-25,Chocolate Con Leche C/Ma Georgalos Fwp 35 Grm ,98.99,98.99
2022-05-25,Papa Negra Selec   Xkg ,59.0,59.0
2022-05-25,Cerveza Bot Dorada Origina Brahma Bot 710 Cmq ,298.0,298.0
2022-05-25,Limpiador PINOLUZ Pino Larga Duracion Bot 1800 CC ,260.1,260.1
2022-05-25,Cepillo Dental Adulto Sustent 2life Paq 1 Uni ,64.72,64.72
2022-05-25,Porotos Manteca COTO Bolsa 500 Gr ,291.99,291.99
2022-05-25,Galletitas Dulces Anillos Vainilla 9 De Oro Paq 380 Grm ,160.0,160.0
2022-05-25,Pata Con Piel X Uni (450 Gr) Refrigerados ,175.46,175.46
2022-05-25,Café Instantaneo Torrado Selección Arlistan Fra 50 Grm ,260.75,260.75
2022-05-25,"Limpiador Desinfectante Ayudín Marina Botella 1,8 L ",351.99,351.99
2022-05-25,Queso Blanco Light Tregar Pot 290 Grm ,246.4,246.4
2022-05-25,Leche Clasica Mas Liviana LA SERENISIMA Botella Larga Vida 1l ,130.57,130.57
2022-05-25,Shampoo Sedal Liso Perfecto 340 Ml ,240.5,240.5
2022-05-25,Limpiador Antigrasa Extra Power Cocina Mr.Musculo Gat 500 Cmq ,287.99,287.99
2022-05-25,Rollo De Cocina CAMPANITA 180 Paños Paquete 3 Unidades ,279.99,279.99
2022-05-25,Harina De Trigo CHACABUCO Leudante Paquete 1 Kg ,130.69,130.69
2022-05-25,Maquina Afeitar Prestobarba 2 Untragrip Plus Gillette Paq 5 Uni ,737.99,737.99
2022-05-25,Limpiador En Crema Cif Limón Multiuso 250 Ml ,107.99,107.99
2022-05-25,Vinagre Alcohol MENOYO Pet 1 Ltr ,118.23,118.23
2022-05-25,Leche En Polvo NIDO Paq 400 Grm ,526.29,526.29
2022-05-25,Aderezo Light Cocinero Aceto Y Oliva Pet 500 Ml ,185.91,185.91
2022-05-25,Sémola COTO Bolsa 400 Gr ,147.0,147.0
2022-05-25,Milanesas Soja Lucchetti X 290 Grm ,178.68,178.68
2022-05-25,Kiwi Selección   X Kg ,499.0,499.0
2022-05-25,Cera Depilatoria Perlas Vegetal MILLEFIORI Fwp 100 Grm ,242.99,242.99
2022-05-25,WOOLITE Jabón Líquido Para Ropa Todos Los Días En Máquina  Repuesto 1.5l ,706.99,706.99
2022-05-25,Lomo De Cerdo X KG ,899.9,899.9
2022-05-25,Azucar Rubio Mascabo Ledesma Paq 800 Grm ,209.0,209.0
2022-05-25,Queso De Maquina . Xkg 1 Kgm ,829.0,829.0
2022-05-25,Jabón Líquido Skip Regular Ph Balanceado 800 Ml Doypack ,305.99,305.99
2022-05-25,Salsa Ranch DOS ANCLAS Pet 420 Gr ,404.4,404.4
2022-05-25,Arroz Largo Fino LUCCHETTI Estuche X1 Kg ,180.0,180.0
2022-05-25,Shampo Niños Ph Balanceado Plusbelle Bot 700 Ml ,531.99,531.99
2022-05-25,Coffee-Mate Liviano X 170gr ,381.85,381.85
2022-05-25,Crema Dental COLGATE Sensitive Pro-Alivio 50g ,237.99,237.99
